央视,#genre#
陈翔六点半,http://106.13.168.120/huya/11274154#http://diyp.top/huya.php?id=cxldb#http://sousou2.top/dl/yy1.php?t=31058047#http://junlovefang.top/yy.php?id=31058047#https://tx.hls.huya.com/src/94525224-2655537474-11405446604132450304-2704233350-10057-A-0-1-imgplus_2000.m3u8?wsSecret=9b30833b2ccb9d30aa94b2e39b9c57e4&wsTime=5f268d27&u=0&seqid=15962754064976938&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103一站到底,http://1009.jilu8.cn/yk.php?id=yzdd#http://dl.zhoujie218.top/dl/youku.php?id=8019585
杰森·斯坦森,https://zb3.qhqsnedu.com/live/jiesen/playlist.m3u8
洪金宝,http://1009.jilu8.cn/yk.php?id=hjb#http://www.dszbdq.cn/play/hym3u8.php?id=11342427#http://aldirect.hls.huya.com/src/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1.m3u8?wsTime
甄子丹,http://aldirect.hls.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.m3u8?wsTime#http://www.dszbdq.cn/play/hym3u8.php?id=11352935#http://bd.flv.huya.com/src/29169025-2686219938-11537226783573147648-2847699096-10057-A-0-1.m3u8#http://aldirect.hls.huya.com/backsrc/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1.flv
林正英,http://tx2play1.douyucdn.cn/live/218859rMWyegOHln_2000p.m3u8?uuid=#http://www.dszbdq.cn/play/hym3u8.php?id=11342421#http://www.dszbdq.cn/play/hym3u8.php?id=19285234#https://zb3.qhqsnedu.com/live/chingyinglam/playlist.m3u8#http://bd.hls.huya.com/src/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_2000.m3u8?wsTime&www.dszbdq.cn
吴京,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180867/150/index.m3u8?&encrypt=1#http://aldirect.hls.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.m3u8?wsTime#http://diyp.top/TVOD/mgys.php?id=625681368#http://aldirect.hls.huya.com/src/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8?wsTime
国产动作大片,https://tx.hls.huya.com/src/1423782021-1423782021-6115097216827785216-2847687498-10057-A-0-1-imgplus_2000.m3u8?wsSecret=e4f74f8bb097b8ced95699bcd4eef95d&wsTime=5f268e8a&u=0&seqid=15962757753507910&ctype=tars_mobile&txyp=o%3Acp1%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103
小品轮播,https://aldirect.hls.huya.com/huyalive/29359996-2689475864-11551210879261343744-2847699104-10057-A-0-1_2000.m3u8?wsSecret=ba1373d7f3fed19f2a56073f271f0825&wsTime=5f268c34&u=0&seqid=15962751630087668&ctype=tars_mobile&fs=bgct&t=103
警匪电影,http://1009.jilu8.cn/yk.php?id=xydy#http://dl.zhoujie218.top/dl/youku.php?id=8019691
末世硬核,http://dl.zhoujie218.top/dl/youku.php?id=8019690
女神系列2,http://www.dszbdq.cn/play/hym3u8.php?id=11342429#http://aldirect.hls.huya.com/src/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1.m3u8?wsTime#http://aldirect.hls.huya.com/backsrc/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1.flv
美食纪录片,https://tx.hls.huya.com/src/1423787851-1423787851-6115122256487120896-2847699158-10057-A-0-1-imgplus_2000.m3u8?wsSecret=1c9e52f960e92697d8f8f6e8bd6694a6&wsTime=5f268edb&u=0&seqid=15962758433126780&ctype=tars_mobile&fs=bgct&t=103
金庸,http://diyp.top/TVOD/mgys.php?id=625774640#http://aldirect.hls.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8?wsTime
释小龙,http://www.dszbdq.cn/play/hym3u8.php?id=11342402#http://aldirect.hls.huya.com/src/1448686620-1448686620-6222061655052779520-2789253878-10057-A-0-1.m3u8?wsTime
达人秀,https://al.hls.huya.com/src/30765679-2554414889-10971128408670470144-3048991640-10057-A-0-1_2000.m3u8?wsSecret=41988e3a9e0d0d231892aba8727bd645&wsTime=5f268f1b&u=0&seqid=15962759061962750&ctype=tars_mobile&txyp=o%3Acp1%3B&fs=bgct&t=103
黄金剧场,http://diyp.top/TVOD/mgys.php?id=625155140
军旅剧场,http://diyp.top/TVOD/mgys.php?id=625643517
抗战老片,http://diyp.top/TVOD/mgys.php?id=625542372
葛优作品集,http://diyp.top/TVOD/mgys.php?id=659315456
还珠格格,http://diyp.top/TVOD/mgys.php?id=659315368
仙剑奇侠传,http://diyp.top/TVOD/mgys.php?id=659315266
少林剧场,http://diyp.top/TVOD/mgys.php?id=625526423
喜剧联盟,http://163iptv.cn/dl/yy.php?id=1353891609#http://diyp.top/TVOD/mgys.php?id=637444830
情感剧场,http://diyp.top/TVOD/mgys.php?id=625574378
热剧联播,http://diyp.top/TVOD/mgys.php?id=629943613
高清大片,http://diyp.top/TVOD/mgys.php?id=629943678
僵尸剧场,http://diyp.top/TVOD/mgys.php?id=627033504
深夜尤物剧场,http://diyp.top/TVOD/mgys.php?id=625759558
粤语电影1,http://tx2play1.douyucdn.cn/live/1226741rz4TDQvG9.flv?uuid=
粤语电影2,http://tx2play1.douyucdn.cn/live/6566671rGbvODdNt.flv?uuid=
粤语电影3,http://tx2play1.douyucdn.cn/live/2466104rG3Tbq7yr.flv?uuid=
粤语电影4,http://tx2play1.douyucdn.cn/live/4167368rolpTtux8.flv?uuid=
蓝光影视1台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
蓝光影视2台,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
蓝光影视3台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
蓝光影视4台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
蓝光影视5台,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
蓝光影视6台,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
蓝光影视7台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
蓝光影视8台,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
蓝光影视9台,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
蓝光影视10台,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
蓝光影视11台,http://stream.guihet.com/migu/index.php?id=625542369
蓝光影视12台,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
蓝光动画13台,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
蓝光动画14台,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
蓝光动漫15台,http://112.50.243.8/PLTV/88888888/224/3221226743/1.m3u8
蓝光影视16台,http://ivi.bupt.edu.cn/hls/chchd.m3u8
邵氏鬼片,http://pull.kktv8.com/livekktv/143960119.flv
海爷TV动漫,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8
海爷TV动作,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/366214/live_199793349_7660540.m3u8
海爷TV海外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/471169/live_27444411_4287972.m3u8
海爷TV国产,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/750227/live_268522326_2538218.m3u8
海爷TV国外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8
海爷TV科幻,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8
海爷TV恐怖,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/428049/live_280698572_9101071.m3u8
海爷TV小新,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/293317/live_255137759_7132099.m3u8

地方,#genre#
广州综合,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=2&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
广州新闻,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=9&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
广州影视,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=11&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
珠江电影,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=39&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
南方卫视,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=19&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8

广东卫视,http://nclive.grtn.cn/gdws/sd/live.m3u8
广东体育,http://nclive.grtn.cn/typd/sd/live.m3u8
广东经济科教,http://nclive.grtn.cn/tvs1hd/hd/live.m3u8#http://nclive.grtn.cn/tvs1/sd/live.m3u8
广东南方卫视,http://nclive.grtn.cn/tvs2/sd/live.m3u8
广东综艺,http://nclive.grtn.cn/4K/sd/live.m3u8#http://nclive.grtn.cn/4K/sd/live.m3u8
广东影视,http://nclive.grtn.cn/tvs4/sd/live.m3u8#http://nclive.grtn.cn/tvs4/sd/live.m3u8#http://nclive.grtn.cn/tvs4/sd/live.m3u8
广东少儿,http://nclive.grtn.cn/tvs5/sd/live.m3u8#http://nclive.grtn.cn/tvs5/sd/live.m3u8#http://nclive.grtn.cn/tvs5/sd/live.m3u8
广东珠江,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=79&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
#http://nclive.grtn.cn/zjpd/sd/live.m3u8#http://nclive.grtn.cn/zjpd/sd/live.m3u8#http://nclive.grtn.cn/zjpd/sd/live.m3u8
广东新闻,http://nclive.grtn.cn/xwpd/sd/live.m3u8#http://nclive.grtn.cn/xwpd/sd/live.m3u8#http://nclive.grtn.cn/xwpd/sd/live.m3u8
广东公共,http://nclive.grtn.cn/ggpd/sd/live.m3u8#http://nclive.grtn.cn/ggpd/sd/live.m3u8
广东国际,http://nclive.grtn.cn/gjpd/sd/live.m3u8#http://nclive.grtn.cn/gjpd/sd/live.m3u8#http://nclive.grtn.cn/gjpd/sd/live.m3u8
广州综合,http://aplay.gztv.com/sec/zhonghe.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=44&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州新闻,http://aplay.gztv.com/sec/xinwen.m3u8
广州法治,http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛,http://aplay.gztv.com/sec/jingsai.m3u8#http://aplay.gztv.com/sec/jingsai.m3u8
广州影视,http://aplay.gztv.com/sec/yingshi.m3u8
广州少儿,http://aplay.gztv.com/sec/shaoer.m3u8
广州生活,http://aplay.gztv.com/sec/shenghuo.m3u8#http://aplay.gztv.com/sec/shenghuo.m3u8
广州番禺HD,http://live.pybtv.cn/channel1/sd/live.m3u8
广州增城,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
深圳卫视高清,rtsp://183.58.12.204/PLTV/88888895/224/3221226706/00000100000000060000000000334083_0.smil?icpid=888888888
深圳都市高清,rtsp://183.58.12.204/PLTV/88888895/224/3221228036/10000100000000060000000007005128_0.smil?icpid=88888888
深圳电视剧高清,rtsp://183.58.12.204/PLTV/88888895/224/3221227996/10000100000000060000000007005127_0.smil?icpid=88888888
深圳财经生活高清,rtsp://183.58.12.204/PLTV/88888895/224/3221229862/10000100000000060000000009076009_0.smil?icpid=88888888
深圳娱乐高清,rtsp://183.58.12.204/PLTV/88888895/224/3221229786/10000100000000060000000009076008_0.smil?icpid=88888888
惠州新闻综合,rtsp://183.58.12.204/PLTV/88888895/224/3221227516/10000100000000060000000004313748_0.smil?icpid=88888888
惠州公共生活,rtsp://183.58.12.204/PLTV/88888895/224/3221227539/10000100000000060000000004313730_0.smil?icpid=88888888
惠东综合,http://hnhbxww.com/live.php?http://mlive1.91kds.cn/b9/sdqk1.m3u8?id=gdhzhd1

电视轮插2,#genre#
峨嵋电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
黄金剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100172024/75/index.m3u8?&encrypt=
军旅剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180303/75/index.m3u8?&encrypt=
抗战老片,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179384/75/index.m3u8?&encrypt=
少林剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179213/75/index.m3u8?&encrypt=
高清大片,http://live.hcs.cmvideo.cn:8088/wd_r3/cctv/gaoqingdapian/600/index.m3u8?&encrypt=
僵尸剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100192783/75/index.m3u8?&encrypt=
怀旧老片,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100074916/75/index.m3u8?&encrypt=
武侠剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000755/75/index.m3u8?&encrypt=
精品网剧,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000751/75/index.m3u8?&encrypt=
经典剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179383/75/index.m3u8?&encrypt=
精品剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/jpjc/1000/index.m3u8?&encrypt=
高分影院,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/75/index.m3u8?&encrypt=
新片影院,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100030975-75/index.m3u8?&encrypt=
华视火爆,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100168805/75/index.m3u8?&encrypt=
成龙作品,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010211/50/index.m3u8?&encrypt=
周星驰作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100144102/75/index.m3u8?&encrypt=
吴京作品,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180867/75/index.m3u8?&encrypt=
刘德华作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354855/75/index.m3u8?&&encrypt=
刘亦菲作品,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010221/75/index.m3u8?&encrypt=
高圆圆作品,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002172-75/index.m3u8?&encrypt=
古力娜扎作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100170828/75/index.m3u8?&encrypt=
刘涛作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100178547/75/index.m3u8?&encrypt=
金庸剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181876/75/index.m3u8?&encrypt=
神探狄仁杰,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179816/75/index.m3u8?&encrypt=
神探狄仁杰B,http://120.226.57.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_shentandirenjie_1080p_t10/c16_lb_shentandirenjie_1080p_t10.m3u8
爱情公寓,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180868/75/index.m3u8?&encrypt=
包青天,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179054/75/index.m3u8?&encrypt=
天龙八部,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180869/75/index.m3u8?&encrypt=
盗墓方法论,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179159/75/index.m3u8?&encrypt=
